transaction_id,customer_id,source_account_id,destination_account_id,amount,currency,transaction_type,transaction_date,transaction_time,payee_payer_name,description,payment_channel,device_id,device_model,ip_address,ip_address_country,known_device,status,is_flagged,flag_reason,is_fraud,fraud_type,risk_score,location_risk,amount_risk,velocity_risk,ctr_flag,sar_flag
TXN-2024-011673,AU-CUST00264,ACC00000209,ACC00000763,85.27,AUD,Payment,2025-06-22,11:41:48,Payee-000858,Online purchase,Mobile Banking,DEV-UST00540,Samsung Galaxy S23,203.236.202.188,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-006595,AU-CUST00801,ACC00001020,ACC00000997,37.71,AUD,Payment,2025-06-29,14:37:14,Payee-000757,Restaurant,Online Banking,DEV-UST00212,iPhone 13,203.221.95.253,AU,True,Completed,False,,False,LEGITIMATE,35,Low,Low,Low,False,False
TXN-2024-000310,AU-CUST00564,ACC00000367,ACC00000394,40.39,AUD,Payment,2025-07-09,03:35:23,Payee-000664,Salary payment,Online Banking,DEV-UST00306,iPhone 13,203.39.111.170,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-006305,AU-CUST00614,ACC00000466,ACC00001006,62.12,AUD,Payment,2024-12-15,03:53:01,Payee-001095,Grocery shopping,Card Payment,DEV-UST00731,iPhone 13,203.247.182.229,AU,True,Completed,False,,False,LEGITIMATE,7,Low,Low,Low,False,False
TXN-2024-006908,AU-CUST00556,ACC00000941,ACC00001025,5.32,AUD,Payment,2025-08-02,07:38:09,Payee-000288,Rent payment,Mobile Banking,DEV-UST00270,iPhone 13,203.109.143.193,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-011708,AU-CUST00903,ACC00000911,ACC00000418,154.13,AUD,Transfer,2025-09-16,03:28:34,Payee-000091,Grocery shopping,Mobile Banking,DEV-UST00703,iPhone 14,203.24.214.102,AU,True,Completed,True,,False,LEGITIMATE,47,Low,Low,Medium,False,False
TXN-2024-008047,AU-CUST00223,ACC00000091,ACC00000883,44.42,AUD,Payment,2025-09-03,10:58:30,Payee-000834,Insurance,Mobile Banking,DEV-UST00718,iPhone 14,203.143.35.68,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Low,Low,False,False
TXN-2024-004557,AU-CUST00005,ACC00001034,ACC00000012,27.75,AUD,Payment,2025-05-26,12:06:58,Payee-000970,Insurance,Mobile Banking,DEV-UST00398,iPhone 13,203.60.146.100,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-007021,AU-CUST00167,ACC00000826,ACC00001207,169.2,AUD,Payment,2025-09-25,12:43:26,Payee-000080,Restaurant,Mobile Banking,DEV-UST00053,iPhone 13,203.192.75.130,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-005437,AU-CUST00084,ACC00000867,ACC00000764,674.29,AUD,Payment,2025-09-22,07:54:42,Payee-000735,Transfer to savings,Online Banking,DEV-UST00055,iPhone 14,203.119.110.214,AU,True,Completed,False,App Bank Impersonation pattern detected,False,LEGITIMATE,14,High,Low,Low,False,False
TXN-2024-010759,AU-CUST00428,ACC00000730,ACC00000468,1000.05,AUD,Payment,2024-12-11,18:16:23,Payee-000817,Insurance,Card Payment,DEV-UST00336,iPhone 14,203.46.17.162,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-008555,AU-CUST00826,ACC00000330,ACC00001134,183.04,AUD,Payment,2025-06-04,02:35:38,Payee-000213,Utilities,Online Banking,DEV-UST00938,iPhone 13,203.157.188.212,AU,True,Completed,False,,False,LEGITIMATE,37,Low,Low,Low,False,False
TXN-2024-010962,AU-CUST00475,ACC00000235,ACC00000468,283.16,AUD,Payment,2025-07-28,09:22:40,Payee-000427,Bill payment,Phone Banking,DEV-UST00369,Samsung Galaxy S23,203.93.244.44,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Medium,Low,False,False
TXN-2024-005507,AU-CUST00857,ACC00000784,ACC00000955,71.56,AUD,Payment,2025-04-15,11:21:11,Payee-000542,Rent payment,Card Payment,DEV-UST00139,iPhone 14,203.22.203.194,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-005850,AU-CUST00994,ACC00000861,ACC00000065,48.78,AUD,Payment,2025-09-10,21:54:21,Payee-001004,Bill payment,Online Banking,DEV-UST00346,iPhone 13,203.72.84.85,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-003715,AU-CUST00954,ACC00000399,ACC00000619,127.0,AUD,Payment,2024-07-07,15:47:08,Payee-000212,Online purchase,Online Banking,DEV-UST00969,iPhone 14,203.20.225.206,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-003171,AU-CUST00195,ACC00000556,ACC00000498,34.78,AUD,Payment,2024-09-27,05:26:20,Payee-000868,Salary payment,ATM,DEV-UST00307,iPhone 14,203.111.43.60,AU,True,Completed,False,,False,LEGITIMATE,18,Low,Low,Low,False,False
TXN-2024-001635,AU-CUST00572,ACC00001113,ACC00000304,5.35,AUD,Payment,2025-08-29,23:26:51,Payee-000012,Salary payment,Online Banking,DEV-UST00270,iPhone 13,203.252.6.183,AU,True,Completed,False,,False,LEGITIMATE,42,Low,High,Low,False,False
TXN-2024-001270,AU-CUST00991,ACC00000857,ACC00000155,25.71,AUD,Payment,2025-03-06,05:43:10,Payee-000155,Bill payment,Mobile Banking,DEV-UST00991,Samsung Galaxy S23,203.66.131.2,AU,True,Completed,False,,False,LEGITIMATE,50,Low,Low,Low,False,False
TXN-2024-003049,AU-CUST00675,ACC00000124,ACC00000806,5.05,AUD,Payment,2025-05-24,08:52:43,Payee-000709,Online purchase,Online Banking,DEV-UST00012,iPhone 14,203.35.218.26,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-005969,AU-CUST00238,ACC00000437,ACC00000563,70.93,AUD,Payment,2024-07-06,07:24:27,Payee-000065,Insurance,Mobile Banking,DEV-UST00497,iPhone 13,203.247.228.159,AU,True,Completed,True,,False,LEGITIMATE,34,Low,Low,Low,False,False
TXN-2024-010690,AU-CUST00490,ACC00001152,ACC00000118,5.18,AUD,Payment,2025-04-06,16:20:17,Payee-000637,Insurance,Mobile Banking,DEV-UST00857,Samsung Galaxy S23,203.70.50.179,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-010351,AU-CUST00268,ACC00001134,ACC00000370,76.87,AUD,Payment,2025-09-15,05:22:10,Payee-000350,Rent payment,Mobile Banking,DEV-UST00110,Samsung Galaxy S23,203.123.196.127,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-005221,AU-CUST00982,ACC00001233,ACC00000219,57.29,AUD,Payment,2025-06-19,14:50:33,Payee-000219,Restaurant,Mobile Banking,DEV-UST00241,iPhone 14,203.129.81.178,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-000360,AU-CUST00458,ACC00000357,ACC00000666,353.52,AUD,Payment,2025-04-22,02:34:06,Payee-001135,Restaurant,Mobile Banking,DEV-UST00763,Samsung Galaxy S23,203.174.216.139,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Medium,Low,False,False
TXN-2024-010944,AU-CUST00004,ACC00000423,ACC00000844,818.33,AUD,Payment,2025-04-14,12:31:21,Payee-000632,Utilities,Online Banking,DEV-UST00034,iPhone 13,203.84.222.52,AU,True,Completed,False,,False,LEGITIMATE,24,Low,Low,Low,False,False
TXN-2024-007475,AU-CUST00356,ACC00001141,ACC00000947,372.91,AUD,Payment,2025-05-29,18:10:19,Payee-000653,Rent payment,Online Banking,DEV-UST00889,Google Pixel 7,203.245.148.73,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,True
TXN-2024-010165,AU-CUST00336,ACC00000565,ACC00001206,245.6,AUD,Payment,2024-07-20,01:53:02,Payee-001043,Rent payment,Online Banking,DEV-UST00110,iPhone 13,203.13.200.7,AU,True,Completed,False,,False,LEGITIMATE,41,Low,Low,Low,False,False
TXN-2024-009406,AU-CUST00258,ACC00001021,ACC00001151,78.32,AUD,Payment,2025-01-14,20:23:28,Payee-000974,Restaurant,Online Banking,DEV-UST00282,iPhone 14,203.153.228.165,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-001590,AU-CUST00530,ACC00001048,ACC00000529,9.99,AUD,Payment,2025-06-10,14:23:41,Payee-000832,Rent payment,Mobile Banking,DEV-UST00248,Samsung Galaxy S23,203.79.210.205,AU,True,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-005086,AU-CUST00460,ACC00000127,ACC00000077,546.25,AUD,Payment,2025-05-03,23:05:18,Payee-000509,Online purchase,Card Payment,DEV-UST00238,iPhone 14,203.221.2.240,AU,False,Completed,False,,False,LEGITIMATE,8,Low,Low,Low,False,False
TXN-2024-001248,AU-CUST00178,ACC00001150,ACC00000966,487.93,AUD,Payment,2024-12-19,15:38:39,Payee-000966,Restaurant,Mobile Banking,DEV-UST00882,Samsung Galaxy S23,203.139.67.219,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
TXN-2024-008233,AU-CUST00333,ACC00000447,ACC00000853,5.25,AUD,Transfer,2024-10-25,06:16:29,Payee-001176,Fuel,Online Banking,DEV-UST00926,Samsung Galaxy S23,203.150.23.73,AU,True,Completed,False,,False,LEGITIMATE,62,Low,Low,Low,False,False
TXN-2024-000015,AU-CUST00015,ACC00001234,ACC00001190,213.26,AUD,Payment,2025-02-17,23:50:55,Payee-000940,Utilities,Mobile Banking,DEV-UST00711,Unknown Device,203.96.254.171,AU,True,Completed,False,,False,LEGITIMATE,41,Low,Low,Low,False,True
TXN-2024-000502,AU-CUST00767,ACC00000053,ACC00000209,5.02,AUD,Payment,2024-10-07,13:13:06,Payee-000540,Fuel,Online Banking,DEV-UST00304,iPhone 14,203.105.144.170,AU,True,Completed,False,,False,LEGITIMATE,6,Low,Low,Low,False,False
TXN-2024-010769,AU-CUST00275,ACC00000145,ACC00000366,462.62,AUD,Payment,2025-07-13,11:55:45,Payee-000549,Salary payment,Online Banking,DEV-UST00799,iPhone 14,203.127.159.166,AU,True,Completed,True,,False,LEGITIMATE,41,Low,Low,Low,False,False
TXN-2024-002224,AU-CUST00970,ACC00000902,ACC00000496,28.06,AUD,Payment,2025-02-20,02:46:16,Payee-000414,Insurance,ATM,DEV-UST00069,Samsung Galaxy S23,203.71.30.40,AU,True,Completed,False,,False,LEGITIMATE,33,Low,Low,Low,False,False
TXN-2024-001178,AU-CUST00074,ACC00000378,ACC00000306,68.5,AUD,Payment,2025-07-28,01:26:46,Payee-000922,Restaurant,Branch,DEV-UST00568,iPhone 13,203.218.203.214,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-011383,AU-CUST00580,ACC00000113,ACC00000674,170.32,AUD,Payment,2025-09-04,23:33:55,Payee-000701,Rent payment,Mobile Banking,DEV-UST00986,Samsung Galaxy S23,203.89.177.171,AU,True,Completed,False,,True,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-011554,AU-CUST00431,ACC00000256,ACC00000922,41.25,AUD,Payment,2025-03-12,01:48:01,Payee-001060,Transfer to savings,ATM,DEV-UST00616,Samsung Galaxy S23,203.129.21.125,AU,True,Completed,False,,False,APP_ROMANCE_SCAM,33,Low,Low,Low,False,False
TXN-2024-003995,AU-CUST00066,ACC00000861,ACC00000697,1437.66,AUD,Payment,2025-05-12,03:15:52,Payee-000934,Rent payment,ATM,DEV-UST00728,iPhone 13,203.186.178.14,AU,False,Completed,True,,True,LEGITIMATE,29,Low,Low,Low,False,False
TXN-2024-004403,AU-CUST00368,ACC00000947,ACC00000665,504.56,AUD,Payment,2025-05-15,13:07:37,Payee-000212,Insurance,ATM,DEV-UST00025,iPhone 14,203.186.44.46,AU,True,Completed,False,,False,LEGITIMATE,73,Low,Low,Low,False,False
TXN-2024-010168,AU-CUST00862,ACC00001157,ACC00000529,80.88,AUD,Payment,2024-05-18,20:23:28,Payee-001221,Insurance,Mobile Banking,DEV-UST00793,iPhone 14,203.43.42.107,AU,True,Completed,False,,False,LEGITIMATE,44,Low,Low,Low,False,False
TXN-2024-002458,AU-CUST00341,ACC00001094,ACC00000233,9.63,AUD,Payment,2024-07-24,12:26:37,Payee-000198,Insurance,Branch,DEV-UST00045,Samsung Galaxy S23,203.110.56.244,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-003239,AU-CUST00402,ACC00000793,ACC00001101,18.63,AUD,Payment,2024-12-14,17:31:31,Payee-000923,Grocery shopping,Card Payment,DEV-UST00716,Samsung Galaxy S23,203.164.65.218,AU,True,Completed,False,,False,LEGITIMATE,5,Low,Low,Low,False,False
TXN-2024-008062,AU-CUST00717,ACC00000017,ACC00000277,563.19,AUD,Payment,2025-02-20,17:08:33,Payee-000887,Fuel,ATM,DEV-UST00742,Samsung Galaxy S23,203.226.179.219,AU,True,Pending,False,,False,LEGITIMATE,20,Low,Low,Low,False,True
TXN-2024-011313,AU-CUST00780,ACC00000185,ACC00001041,220.57,AUD,Payment,2024-11-08,12:23:17,Payee-000957,Transfer to savings,Mobile Banking,UNK-3974,iPhone 14,203.5.83.248,AU,True,Completed,False,,False,LEGITIMATE,21,Low,Low,Low,False,False
TXN-2024-000194,AU-CUST00396,ACC00001096,ACC00000930,23.37,AUD,Payment,2025-07-18,00:52:14,Payee-000977,Fuel,Online Banking,DEV-UST00056,Samsung Galaxy S23,203.234.114.222,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-010640,AU-CUST00146,ACC00000098,ACC00000397,409.09,AUD,Transfer,2025-01-07,09:27:32,Payee-001231,Online purchase,Mobile Banking,DEV-UST00140,iPhone 13,203.234.121.201,AU,True,Completed,False,,False,LEGITIMATE,9,Low,High,Low,False,False
TXN-2024-010160,AU-CUST00427,ACC00000292,ACC00000728,101.08,AUD,Payment,2025-09-27,08:37:09,Payee-000597,Rent payment,Mobile Banking,DEV-UST00499,Samsung Galaxy S23,203.63.42.224,AU,True,Completed,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-000888,AU-CUST00369,ACC00001160,ACC00000540,17.99,AUD,Payment,2025-06-10,05:02:30,Payee-000031,Grocery shopping,Online Banking,DEV-UST00387,Samsung Galaxy S23,212.13.161.102,AU,True,Completed,False,,False,LEGITIMATE,25,Low,Low,Low,False,False
TXN-2024-000424,AU-CUST00516,ACC00001084,ACC00000996,7.9,AUD,Payment,2025-02-05,01:39:23,Payee-000361,Utilities,Mobile Banking,DEV-UST00274,iPhone 13,203.111.52.141,AU,True,Completed,False,,False,APP_INVOICE_FRAUD,12,Low,Low,Low,False,False
TXN-2024-011938,AU-CUST00251,ACC00000659,ACC00001117,181.61,AUD,Transfer,2024-07-04,23:27:23,Payee-000130,Fuel,Mobile Banking,DEV-UST00925,iPhone 13,203.204.40.106,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-003657,AU-CUST00152,ACC00000622,ACC00000806,47.04,AUD,Payment,2025-02-20,04:16:18,Payee-000006,Insurance,Mobile Banking,DEV-UST00862,iPhone 14,203.34.227.4,AU,True,Pending,False,,False,LEGITIMATE,39,Low,Low,Low,False,True
TXN-2024-003434,AU-CUST00073,ACC00000370,ACC00000058,23.0,AUD,Payment,2024-12-01,06:11:40,Payee-000059,Transfer to savings,Mobile Banking,UNK-7421,Samsung Galaxy S23,203.135.105.82,AU,True,Completed,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-000873,AU-CUST00903,ACC00000294,ACC00000536,419.41,AUD,Payment,2024-07-16,13:29:53,Payee-000011,Online purchase,Mobile Banking,DEV-UST00007,iPhone 14,203.79.90.11,AU,True,Completed,False,,False,LEGITIMATE,11,Low,Low,Low,False,False
TXN-2024-000937,AU-CUST00381,ACC00000613,ACC00000906,86.32,AUD,Payment,2024-09-19,00:47:55,Payee-000129,Online purchase,Online Banking,DEV-UST00353,iPhone 14,203.225.34.73,AU,True,Completed,True,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-002791,AU-CUST00498,ACC00000964,ACC00001253,12.44,AUD,Payment,2024-02-25,22:15:18,Payee-001037,Fuel,Mobile Banking,DEV-UST00040,Samsung Galaxy S23,203.230.241.142,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-009161,AU-CUST00533,ACC00000633,ACC00000992,22.66,AUD,Payment,2025-05-27,22:55:47,Payee-000476,Insurance,Mobile Banking,DEV-UST00810,Samsung Galaxy S23,203.207.20.68,AU,True,Completed,False,,False,LEGITIMATE,28,Low,Low,Low,False,False
TXN-2024-002262,AU-CUST00396,ACC00000698,ACC00001008,17.6,AUD,Transfer,2025-09-13,09:12:11,Payee-000837,Insurance,Online Banking,DEV-UST00787,iPhone 13,203.180.7.190,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Medium,False,False
TXN-2024-002152,AU-CUST00917,ACC00000833,ACC00000211,1066.4,AUD,Payment,2025-02-22,06:07:27,Payee-000883,Utilities,Mobile Banking,DEV-UST00740,iPhone 13,203.144.98.133,AU,True,Pending,False,,False,LEGITIMATE,16,Low,Low,Low,False,False
TXN-2024-008362,AU-CUST00406,ACC00000664,ACC00001140,63.26,AUD,Payment,2025-06-17,13:03:32,Payee-000910,Fuel,Card Payment,DEV-UST00555,iPhone 13,203.11.73.146,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-007637,AU-CUST00208,ACC00000821,ACC00000552,5.42,AUD,Payment,2025-07-31,11:12:18,Payee-000041,Salary payment,Online Banking,DEV-UST00163,iPhone 14,203.45.148.63,AU,True,Completed,False,,False,LEGITIMATE,15,Low,Low,Low,False,False
TXN-2024-005950,AU-CUST00765,ACC00000778,ACC00001017,293.45,AUD,Payment,2025-04-11,10:10:16,Payee-000325,Online purchase,Online Banking,DEV-UST00353,Samsung Galaxy S23,203.35.155.69,AU,True,Completed,False,,False,LEGITIMATE,20,Low,Low,Low,False,False
TXN-2024-001212,AU-CUST00560,ACC00000290,ACC00001207,56.78,AUD,Payment,2025-08-24,15:41:18,Payee-000530,Restaurant,Mobile Banking,DEV-UST00917,Samsung Galaxy S23,203.129.231.54,AU,True,Completed,False,,False,LEGITIMATE,41,Low,Low,Low,False,False
TXN-2024-008175,AU-CUST00983,ACC00000330,ACC00000389,106.44,AUD,Payment,2024-05-11,20:56:03,Payee-000733,Insurance,Branch,DEV-UST00513,Samsung Galaxy S23,33.46.187.190,AU,True,Completed,False,,False,LEGITIMATE,30,Low,Low,Low,False,False
TXN-2024-005364,AU-CUST00629,ACC00000901,ACC00000683,17.76,AUD,Payment,2025-03-07,15:19:20,Payee-000928,Insurance,Mobile Banking,DEV-UST00993,iPhone 14,203.85.240.184,AU,True,Completed,False,Mule Activity pattern detected,False,LEGITIMATE,59,Low,Low,Low,False,False
TXN-2024-000051,AU-CUST00503,ACC00000335,ACC00000693,5.76,AUD,Payment,2025-06-09,14:54:16,Payee-000515,Salary payment,Online Banking,DEV-UST00774,iPhone 14,203.143.19.150,AU,True,Completed,False,,False,LEGITIMATE,36,Low,Low,Low,False,False
TXN-2024-007452,AU-CUST00136,ACC00000339,ACC00000091,57.04,AUD,Payment,2025-06-06,12:56:56,Payee-000214,Rent payment,Online Banking,DEV-UST00259,iPhone 14,203.69.236.223,AU,True,Pending,False,,False,LEGITIMATE,26,Low,Low,Low,False,False
TXN-2024-002348,AU-CUST00927,ACC00000810,ACC00000225,23.85,AUD,Payment,2025-07-08,05:57:33,Payee-000458,Salary payment,Online Banking,DEV-UST00900,iPhone 14,203.169.36.33,AU,True,Completed,False,,False,LEGITIMATE,19,Low,Low,Low,False,False
TXN-2024-004363,AU-CUST00615,ACC00000574,ACC00000696,17.7,AUD,Payment,2025-09-02,16:36:35,Payee-001144,Online purchase,Mobile Banking,DEV-UST00747,iPhone 13,203.174.49.10,AU,True,Completed,False,,False,LEGITIMATE,38,Low,Low,Low,False,False
TXN-2024-003855,AU-CUST00504,ACC00000791,ACC00000687,4270.81,AUD,Transfer,2025-01-24,19:45:15,Payee-000894,Rent payment,Mobile Banking,UNK-5769,iPhone 14,203.127.29.33,AU,True,Blocked,False,App Bank Impersonation pattern detected,False,LEGITIMATE,94,Low,High,High,False,False
TXN-2024-006418,AU-CUST00102,ACC00000607,ACC00000081,672.18,AUD,Payment,2025-07-14,23:56:51,Payee-000231,Insurance,ATM,DEV-UST00629,Samsung Galaxy S23,203.180.67.38,AU,True,Completed,False,,False,LEGITIMATE,22,Low,Medium,Low,False,False
TXN-2024-006243,AU-CUST00592,ACC00000211,ACC00001117,203.01,AUD,Payment,2025-06-23,21:29:02,Payee-000130,Online purchase,Card Payment,DEV-UST00712,Samsung Galaxy S23,203.72.13.58,AU,True,Pending,False,App Invoice Fraud pattern detected,False,LEGITIMATE,23,Low,Low,Low,False,False
TXN-2024-004725,AU-CUST00262,ACC00000786,ACC00000522,708.86,AUD,Payment,2025-07-28,05:31:33,Payee-000522,Transfer to savings,Mobile Banking,DEV-UST00875,iPhone 14,203.23.53.119,AU,True,Pending,False,,False,LEGITIMATE,43,Low,Low,Low,False,False
TXN-2024-004006,AU-CUST00328,ACC00000807,ACC00000293,379.07,AUD,Payment,2025-08-06,16:38:17,Payee-000170,Utilities,Mobile Banking,DEV-UST00190,Unknown Android,203.23.59.191,AU,True,Completed,False,,False,LEGITIMATE,38,Low,Low,Low,False,False
TXN-2024-001482,AU-CUST00235,ACC00000868,ACC00000979,253.11,AUD,Payment,2024-11-18,22:20:48,Payee-000545,Fuel,Mobile Banking,DEV-UST00684,iPhone 13,203.121.193.164,AU,True,Completed,False,,True,APP_INVESTMENT_SCAM,12,Low,Low,Low,False,False
TXN-2024-003962,AU-CUST00417,ACC00000328,ACC00000002,5.58,AUD,Payment,2025-09-16,05:37:02,Payee-000402,Online purchase,Online Banking,DEV-UST00417,Samsung Galaxy S23,203.206.230.104,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-008932,AU-CUST00215,ACC00000107,ACC00000428,219.26,AUD,Payment,2025-08-13,05:51:53,Payee-000769,Restaurant,Online Banking,DEV-UST00570,iPhone 13,203.151.94.106,AU,True,Completed,True,Mule Activity pattern detected,False,APP_INVOICE_FRAUD,19,Low,Low,Low,False,False
TXN-2024-001014,AU-CUST00154,ACC00000392,ACC00000022,43.24,AUD,Payment,2024-09-26,16:38:48,Payee-001099,Online purchase,Online Banking,DEV-UST00454,iPhone 14,203.57.50.117,AU,True,Completed,False,,False,LEGITIMATE,40,Low,Low,Low,False,False
TXN-2024-010089,AU-CUST00594,ACC00000868,ACC00000736,37.78,AUD,Payment,2024-11-26,23:29:03,Payee-000765,Fuel,ATM,DEV-UST00194,iPhone 13,203.6.144.128,AU,True,Completed,False,,False,LEGITIMATE,44,Low,Low,Low,False,False
TXN-2024-008403,AU-CUST00427,ACC00001135,ACC00000368,86.81,AUD,Payment,2025-07-20,12:25:38,Payee-000639,P2P transfer,Online Banking,DEV-UST00124,Unknown Device,203.167.1.31,AU,True,Blocked,False,App Bank Impersonation pattern detected,False,APP_BANK_IMPERSONATION,38,Low,Low,Low,False,False
TXN-2024-004373,AU-CUST00138,ACC00000596,ACC00000797,12.61,AUD,Payment,2025-06-12,00:18:20,Payee-000452,Rent payment,Mobile Banking,DEV-UST00811,iPhone 14,203.139.212.209,AU,True,Completed,False,,False,APP_INVESTMENT_SCAM,15,Low,Low,Low,False,False
TXN-2024-005259,AU-CUST00366,ACC00000279,ACC00000723,35.49,AUD,Payment,2024-11-23,06:47:58,Payee-001176,Utilities,Online Banking,DEV-UST00903,iPhone 13,203.234.94.232,AU,True,Completed,False,,False,LEGITIMATE,12,Low,Low,Low,False,False
TXN-2024-005141,AU-CUST00073,ACC00000336,ACC00000634,75.4,AUD,Payment,2025-02-07,16:52:32,Payee-000497,Online purchase,Phone Banking,DEV-UST00485,Samsung Galaxy S23,203.139.79.235,AU,True,Completed,False,,False,LEGITIMATE,17,Low,Low,Low,False,False
TXN-2024-002360,AU-CUST00262,ACC00000217,ACC00000623,225.74,AUD,Payment,2024-10-13,19:20:40,Payee-000510,Insurance,Mobile Banking,DEV-UST00521,iPhone 13,203.51.177.11,AU,True,Completed,False,,False,LEGITIMATE,10,Low,Low,Low,False,False
TXN-2024-005753,AU-CUST00526,ACC00000445,ACC00001225,5.44,AUD,Payment,2025-09-03,20:54:51,Payee-000015,Bill payment,Card Payment,DEV-UST00847,iPhone 13,203.251.107.130,AU,True,Completed,False,,False,LEGITIMATE,31,Low,Low,Low,False,False
TXN-2024-009851,AU-CUST00197,ACC00000945,ACC00000889,1158.23,AUD,Payment,2025-06-28,05:42:04,Payee-000449,Transfer to savings,Mobile Banking,DEV-UST00874,iPhone 14,203.180.222.61,AU,True,Completed,False,,False,LEGITIMATE,41,Low,High,Low,False,False
TXN-2024-005433,AU-CUST00454,ACC00001197,ACC00001104,32.21,AUD,Payment,2024-11-18,06:09:55,Payee-001258,Fuel,Mobile Banking,DEV-UST00475,iPhone 14,203.223.74.240,AU,True,Completed,False,,False,LEGITIMATE,14,Low,Low,Low,False,False
